Time_s,SecPerEpoch,PeakGPU_MB,NumParams,LR,Epochs,EpochsTrained,NMI,ARI,ASW,DAV,CAL,COR,DRE_umap_distance_correlation,DRE_umap_Q_local,DRE_umap_Q_global,DRE_umap_K_max,DRE_umap_overall_quality,DRE_tsne_distance_correlation,DRE_tsne_Q_local,DRE_tsne_Q_global,DRE_tsne_K_max,DRE_tsne_overall_quality,LSE_manifold_dimensionality,LSE_spectral_decay_rate,LSE_participation_ratio,LSE_anisotropy_score,LSE_trajectory_directionality,LSE_noise_resilience,LSE_core_quality,LSE_overall_quality,DREX_trustworthiness,DREX_continuity,DREX_distance_spearman,DREX_distance_pearson,DREX_local_scale_quality,DREX_neighborhood_symmetry,DREX_overall_quality,LSEX_two_hop_connectivity,LSEX_radial_concentration,LSEX_local_curvature,LSEX_entropy_stability,LSEX_overall_quality,latent_mean_norm,latent_std_mean,latent_std_min,latent_std_max,latent_var_mean,latent_var_min,latent_var_max,latent_near_zero_dims,latent_pairwise_dist_mean,latent_pairwise_dist_std,recon_final,recon_prev_window,recon_rel_change_pct,total_loss_final,converged,window,Series,Dataset,Sweep,SweepVal,method,time_s_wall
41.8285071849823,0.052285633981227875,55.708984375,1639248,0.001,800,800,0.5736327857449715,0.34983435559136267,0.3496374189853668,1.0021318305526783,1473.2989501953125,7.137572670243038,0.7521002367783427,0.558980455526701,0.8279843117290019,35,0.7130216680113485,0.6304392543501977,0.5922218563940027,0.8134787748620014,32,0.6787132952020674,0.926112487653662,0.7647092864703802,0.12004585638146484,0.29448386449941766,0.91009516,1.0,0.5263378737512312,0.6684365116258618,0.9685238962616012,0.978197588689392,0.7504402019551895,0.6629263162612915,0.7920175625573274,0.9733607424754966,0.8542443847000497,0.12231625835189308,0.903459370136261,0.6372794508934021,0.9955372262687113,0.6646480764125668,0.5037425756454468,0.4876899719238281,0.2973635196685791,0.6126344203948975,0.24780020117759705,0.08842506259679794,0.3753209412097931,0,1.5745337293091215,1.5773031874594179,0.310974,0.316952,-1.886,0.328319,False,50,dpmm,dentate,flow_weight,0.1,DPMM-FM(flow_w=0.10),44.403685092926025
41.88074064254761,0.05235092580318451,55.708984375,1639248,0.001,800,800,0.5191017499910439,0.27211609181906204,0.29225003719329834,0.9170347140595795,2689.925537109375,8.507925130289555,0.791383455793216,0.5557156848159005,0.8286386076718821,27,0.7252459160936663,0.8259838744992427,0.6315492666282992,0.8462786915847168,36,0.7679372775707529,0.9449112641481157,0.7887396866350995,0.10672750486378395,0.20400744921001723,0.96765137,1.0,0.511096476214254,0.6577675333499777,0.9705261514441842,0.9793525891230809,0.7899864769354374,0.7906166315078735,0.8010608347204394,0.9749393702836325,0.884413675669108,0.114704281118535,0.8622142672538757,0.6612749695777893,0.9950484215346792,0.6583104848712198,0.5128199458122253,0.42077523469924927,0.2604183256626129,0.5689141750335693,0.1859881579875946,0.06781770288944244,0.3236633241176605,0,1.3272979700464174,1.4022579113555451,0.314911,0.322072,-2.223,0.34173,False,50,dpmm,dentate,flow_weight,0.2,DPMM-FM(flow_w=0.20),43.073694705963135
41.95888090133667,0.05244860112667084,55.708984375,1639248,0.001,800,800,0.6183173034434755,0.3704800554774937,0.43925079703330994,1.1565213518306408,771.8887939453125,5.637688981675295,0.7093258002546282,0.5709666410368651,0.818048970258714,37,0.6994471371834025,0.743545730000211,0.5852451696521327,0.8361586888429965,26,0.72164986283178,0.8150707228936226,0.7030407096999975,0.16492650805122572,0.3901301802054118,0.7552985,1.0,0.5182920302125644,0.6628044211487951,0.9742007112498916,0.9802966432474629,0.7073793308933891,0.6310747265815735,0.8010485411424072,0.9772486772486773,0.8452081050605669,0.12114328136599851,0.8675448894500732,0.6366497278213501,0.995130595084272,0.6551171234304235,0.4619549512863159,0.512107253074646,0.39110761880874634,0.6337695717811584,0.27112579345703125,0.15296515822410583,0.4016638994216919,0,1.7558404967532322,1.5334984570311767,0.311577,0.319224,-2.396,0.322219,False,50,dpmm,dentate,flow_noise_scale,0.25,DPMM-FM(flow_noise=0.25),43.23814415931702
41.58121681213379,0.05197652101516723,55.708984375,1639248,0.001,800,800,0.5988184520377479,0.29837861466030025,0.37798187136650085,1.025343512029596,1544.724365234375,8.328642797785193,0.8334046911329959,0.6132233192752164,0.8535842762425677,47,0.7667374288835934,0.7807012653307438,0.5688025246626774,0.8300575893239768,21,0.726520459772466,0.9265354157129524,0.779974824684873,0.11195881984942187,0.25405870459646884,0.9444518,1.0,0.5181319412109291,0.6626923588476503,0.9707540983606557,0.9826076849683407,0.8322891030803933,0.8305901288986206,0.8044202030403268,0.9766808916644982,0.8995570183354727,0.11873298688443454,0.8364378213882446,0.6394904255867004,0.9943249227024574,0.6472465391404593,0.5135732293128967,0.4680936336517334,0.3654944896697998,0.6094620823860168,0.22343847155570984,0.13358622789382935,0.37144404649734497,0,1.489858335828046,1.503012074665146,0.312619,0.318783,-1.934,0.328801,False,50,dpmm,dentate,flow_noise_scale,0.5,DPMM-FM(flow_noise=0.50),46.151238203048706
41.7520227432251,0.05219002842903137,55.708984375,1639248,0.001,800,800,0.6071062926443865,0.4307361999522068,0.4039722979068756,0.9943338333506696,3534.772216796875,8.80298490847059,0.8168184051650549,0.6866754662128368,0.8708629241927822,60,0.7914522651902246,0.7378246728836368,0.68755831613607,0.8768312786530245,46,0.7674047558909104,0.9437474980286656,0.7909080771048957,0.10336613914796626,0.17235005156056016,0.98354435,1.0,0.5025929414605219,0.6518150590223653,0.9829504727209645,0.9884198109116142,0.8155917487841259,0.7586944699287415,0.7970440801713081,0.9856851418162893,0.8880642873888406,0.10670131155654543,0.841110348701477,0.6597003936767578,0.9949825241359052,0.6506236445176714,0.6599868535995483,0.4570814073085785,0.33636829257011414,0.5843577980995178,0.21524102985858917,0.11314363777637482,0.3414740562438965,0,1.4484615472038158,1.488746646508394,0.313757,0.321022,-2.263,0.334987,False,50,dpmm,dentate,flow_noise_scale,0.75,DPMM-FM(flow_noise=0.75),42.887556076049805
42.35287427902222,0.05294109284877777,55.708984375,1639248,0.001,800,800,0.6101134726706645,0.4139619369462429,0.37086358666419983,0.9694852458769574,3984.36279296875,8.72433384131255,0.8612573881592832,0.6332200823283157,0.8571711147030279,48,0.7838828617302088,0.716970857108319,0.675175155461683,0.8451608352731469,51,0.7457689492810496,0.9450127564941888,0.7944679695432757,0.10388447808054499,0.17710183616014663,0.98105097,1.0,0.505116760069539,0.6535817320486772,0.977512360135311,0.9866520947176685,0.8603283127776953,0.8077206611633301,0.7953388517694441,0.9820822274264898,0.9016057513316564,0.10803266518188566,0.8668876886367798,0.6668391823768616,0.995225218785455,0.6592461887452455,0.46141016483306885,0.4342881143093109,0.3213171064853668,0.6325823068618774,0.19684717059135437,0.10324468463659286,0.40016037225723267,0,1.377755575874692,1.4309089162653836,0.312753,0.320351,-2.372,0.339867,False,50,dpmm,dentate,flow_noise_scale,1.0,DPMM-FM(flow_noise=1.00),43.5224335193634
37.980597496032715,0.04747574687004089,55.33935546875,1639248,0.001,800,800,0.39972533218040496,0.18595146868989287,0.1930934339761734,0.9603842664942396,1140.53466796875,8.516452731338285,0.643713423032412,0.5145896145073345,0.7794303106689918,31,0.6459111160695795,0.6009057093915053,0.5161497023969874,0.7633293187554019,21,0.6267949101812982,0.9405381654879562,0.7668049688470033,0.11022512726739339,0.23600446768726635,0.95216906,1.0,0.5133931823224047,0.6593752276256832,0.9488156821927314,0.9703259606210426,0.6413275872530557,0.4281580448150635,0.7926124193206262,0.959570821406887,0.7901350859349011,0.1233110616184113,0.25944784283638,0.6519865989685059,0.9939739509325043,0.5071798635889504,0.9948018789291382,0.3304319977760315,0.3073306977748871,0.3623727858066559,0.10947499424219131,0.0944521501660347,0.13131403923034668,0,0.6261491906135093,1.3425028128997938,0.273426,0.28248,-3.205,0.273426,False,50,dpmm,lung,flow_weight,0.0,DPMM-FM(flow_w=0.00),39.602147340774536
41.378395795822144,0.05172299474477768,55.708984375,1639248,0.001,800,800,0.3794332210936365,0.36496580446611515,0.23613736033439636,1.0356333116829228,624.2145385742188,6.612461760303972,0.8680072659497993,0.5415919920097233,0.8551967805582871,54,0.7549320128392699,0.7972457331535826,0.5439371983824263,0.8360816181337996,25,0.7257548498899361,0.8491327965499414,0.6899071818150027,0.16510311242278378,0.3735307301337638,0.7492398,1.0,0.5194184552303729,0.663592918661261,0.9512655043802585,0.9716200884725474,0.8671233904185003,0.6517286896705627,0.8039825197890311,0.961442796426403,0.8678604981928838,0.12653798564711705,0.6690048575401306,0.6414953470230103,0.9951098069636135,0.6080369992934679,0.8296376466751099,0.2991921305656433,0.2654501795768738,0.3531031310558319,0.09018900245428085,0.07046379148960114,0.12468183040618896,0,0.8508436098280111,1.0410871866245481,0.269826,0.275921,-2.209,0.277294,False,50,dpmm,lung,flow_weight,0.05,DPMM-FM(flow_w=0.05),43.18671154975891
40.92195987701416,0.0511524498462677,55.708984375,1639248,0.001,800,800,0.39018393095297116,0.17038060816532347,0.3314366936683655,0.6316759651665639,2021.9927978515625,8.569447538427658,0.7105532577489193,0.46004805820627753,0.7751471729790841,27,0.6485828296447603,0.6941334329478979,0.489173930548498,0.7598534828723092,17,0.6477202821229017,0.9454515193859988,0.785894069421802,0.1093896263111653,0.21609185745741033,0.9556716,1.0,0.5142067681440942,0.6599447377008658,0.9254124381993234,0.9603743603087865,0.7086150079283446,0.22616977989673615,0.8075447289734725,0.9428933992540549,0.7618349524267863,0.13533778767631774,0.24175377190113068,0.6443727016448975,0.9907315279889721,0.5030489473028295,0.7551158666610718,0.3129730820655823,0.2783236801624298,0.37178611755371094,0.09897400438785553,0.07746406644582748,0.13822491466999054,0,0.569849281890384,1.2880840779672071,0.271979,0.277953,-2.149,0.282046,False,50,dpmm,lung,flow_weight,0.1,DPMM-FM(flow_w=0.10),42.1140992641449
40.56483268737793,0.05070604085922241,55.708984375,1639248,0.001,800,800,0.2067517250192514,0.04209637175089461,0.22807887196540833,0.6043756260323669,7487.6171875,8.926924838210649,0.6642032914512668,0.4781634277259574,0.7798929209473814,33,0.6407532133748686,0.6762653980541471,0.4805935046820463,0.7839910284543742,16,0.6469499770635226,0.9443857385599334,0.796946673772696,0.10143345798916086,0.1515369230988547,0.9928969,1.0,0.49857569835516125,0.6490029888486128,0.9227530575071559,0.9548592245641426,0.6619546639316326,0.3046458661556244,0.7983877496839392,0.9388061410356492,0.7635677838130239,0.1343330858698342,0.13453277945518494,0.6453452110290527,0.9900241812931746,0.47605881441181164,0.7900994420051575,0.28045088052749634,0.2557472884654999,0.32753869891166687,0.07908724993467331,0.0654066801071167,0.10728160291910172,0,0.39297199946659844,1.1961776602557226,0.273059,0.280351,-2.601,0.288326,False,50,dpmm,lung,flow_weight,0.2,DPMM-FM(flow_w=0.20),44.03096032142639
40.91426348686218,0.05114282935857773,55.708984375,1639248,0.001,800,800,0.24501663339919522,0.0005464599542023735,0.43021565675735474,0.8289519765418443,535.9957275390625,6.1637627900669685,0.7282464302328631,0.46907573929527824,0.7498727889860121,24,0.6490649861713845,0.6269948786069344,0.5056667699851091,0.7508259955232167,17,0.6278292147050867,0.8495442201852289,0.6970043578003122,0.16062030491583637,0.3674547653227106,0.7632797,1.0,0.518655912056022,0.6630591384392154,0.9405863474715934,0.9585892965565097,0.7264266608903405,0.7140647768974304,0.8016773943488908,0.9495878220140516,0.848488716363136,0.1301806483543677,0.6547631621360779,0.6704080104827881,0.9904418381363266,0.6114484147773901,0.9499543309211731,0.3167816996574402,0.237699955701828,0.34824973344802856,0.10141078382730484,0.05650126934051514,0.12127788364887238,0,0.8900389619943596,1.1138058833367936,0.270169,0.277375,-2.598,0.278393,False,50,dpmm,lung,flow_noise_scale,0.25,DPMM-FM(flow_noise=0.25),43.98503637313843
39.843310832977295,0.04980413854122162,55.708984375,1639248,0.001,800,800,0.45438895422115766,0.26493410699034836,0.3067149519920349,0.5882497128591309,4254.54345703125,8.817046574101548,0.8274351389386214,0.5262061352920427,0.8393013598230907,49,0.7309808780179182,0.7733418830209887,0.4870791644806229,0.8020723239458702,19,0.6874977904824938,0.9435561824844433,0.7894807813231823,0.1037436984375689,0.17500114992478744,0.98169464,1.0,0.5029454530424955,0.6520618171297468,0.9437533177205308,0.9703870240263683,0.8262795764044281,0.2529445290565491,0.7956169040938231,0.9570701708734496,0.7910085870291915,0.13200692897797575,0.17296086251735687,0.6368544101715088,0.9902441124924679,0.4830165785398273,0.7692853212356567,0.34814801812171936,0.30937957763671875,0.3742159903049469,0.12159798294305801,0.09571573138237,0.14003761112689972,0,0.5566690026774581,1.4585935855832057,0.272152,0.278581,-2.308,0.28209,False,50,dpmm,lung,flow_noise_scale,0.5,DPMM-FM(flow_noise=0.50),41.00619149208069
39.82846760749817,0.04978558450937271,55.708984375,1639248,0.001,800,800,0.22941315328394046,0.06263632686408516,0.2283257097005844,0.5820948701048179,7070.46044921875,8.963567930937513,0.6873688483431422,0.4706084971593527,0.7848157800263208,32,0.6475977085096053,0.6456462395188491,0.47046202100368767,0.7588030075080096,12,0.6249704226768488,0.9421014359933134,0.7901239493112363,0.10072325600031555,0.14646650809476114,0.9964021,1.0,0.4948537873499066,0.6463976511449345,0.9339897649405846,0.9583169398907104,0.6852753465510945,0.3375299274921417,0.7979469946954529,0.9461533524156476,0.7765353876642719,0.13976738431081415,0.12767164409160614,0.640864372253418,0.9899724722445593,0.4745689682250994,0.8563096523284912,0.3432028591632843,0.3194766044616699,0.3888390362262726,0.11819244921207428,0.102065309882164,0.15119579434394836,0,0.46727080387836545,1.4665509769028704,0.269549,0.275164,-2.041,0.282334,False,50,dpmm,lung,flow_noise_scale,0.75,DPMM-FM(flow_noise=0.75),43.021939754486084
40.74723267555237,0.05093404084444046,55.708984375,1639248,0.001,800,800,0.22825537581835262,0.08234791928984408,0.24836914241313934,0.5559900260918014,5342.7861328125,8.941666242167456,0.7080783577668053,0.4841277771156922,0.7939276193059205,28,0.6620445847294727,0.646378643582184,0.5063192673659802,0.7819096605496464,17,0.6448691904992702,0.9409153067745826,0.7850277442641472,0.10114239625021207,0.1560048162950649,0.99433374,1.0,0.49577256589600166,0.6470407961272011,0.9330030358227079,0.9663564923237055,0.706123535037484,0.4079659581184387,0.8026807954884363,0.9496797640732066,0.794301596810663,0.13042316258351894,0.12539948523044586,0.6466336846351624,0.9923110798858514,0.4736918530837446,0.8894984722137451,0.29488706588745117,0.25667470693588257,0.3732329308986664,0.0878712385892868,0.06588190048933029,0.1393028199672699,0,0.41546045064588627,1.2604489281684914,0.27188,0.278695,-2.445,0.289574,False,50,dpmm,lung,flow_noise_scale,1.0,DPMM-FM(flow_noise=1.00),41.89183759689331
32.51729345321655,0.04064661681652069,55.33935546875,1639248,0.001,800,800,0.5816779203619273,0.38897551424993704,0.5703891515731812,0.7215063016317175,952.7310791015625,4.809047032403174,0.8573872623354264,0.684740109562143,0.8521739056317886,47,0.7981004258431194,0.8087093628099561,0.6589531020953598,0.8549102948170993,29,0.7741909199074718,0.7849083727377492,0.6677850120501396,0.22299812111581807,0.43081971413005593,0.60528773,0.732437252998352,0.5266278050084406,0.5883706453658786,0.9832113862862114,0.9898678866259036,0.8562584094325041,0.8431288003921509,0.8082383277822117,0.9865396364560575,0.9112074078291731,0.11199751346871115,0.7398355007171631,0.6808500289916992,0.9927814325210433,0.6313661189246542,0.6683028340339661,0.5385699272155762,0.4252053499221802,0.70448899269104,0.29857611656188965,0.18079958856105804,0.49630478024482727,0,2.0413767822759574,1.349080220552903,0.367137,0.37725,-2.681,0.367137,False,50,dpmm,endo,flow_weight,0.0,DPMM-FM(flow_w=0.00),34.7000298500061
33.703853607177734,0.04212981700897217,55.708984375,1639248,0.001,800,800,0.557114476350565,0.35398606996838966,0.5272428393363953,0.7074029171249011,1262.1568603515625,5.437452497582451,0.7454381775803226,0.6192524273573036,0.7909125308194758,32,0.7185343785857006,0.790194992280875,0.6410073238877803,0.8533572315577739,22,0.761519849242143,0.8626902947254589,0.7266327243336757,0.17412632680316975,0.35907973228495105,0.71903783,1.0,0.5306322695368137,0.6714425886757696,0.981833066956016,0.9857573669213137,0.7434231903013638,0.7293304800987244,0.812126914323076,0.9837952169386648,0.8727110392565264,0.11651471197679238,0.742067813873291,0.6801489591598511,0.9929929902690889,0.6329311188197558,0.7067492604255676,0.5210499167442322,0.39181846380233765,0.6809847950935364,0.2810952067375183,0.15352170169353485,0.4637402594089508,0,1.8779524423851637,1.4525816664315911,0.372143,0.376567,-1.175,0.397268,False,50,dpmm,endo,flow_weight,0.05,DPMM-FM(flow_w=0.05),36.318119049072266
